review_id,review_sentence_id,store_id,store_name,title,sentence,reviewer_name,rating,sentiment,posted_at
190058189,189519708,186122,焼肉きんぐ 三島店,,網交換などスタッフさんの方から声をかけていただけることもあり、忙しい中でもよく目を配っていただけて嬉しいです。,紅依仲町,4.0,POSITIVE,2025-02-02 13:43:04.134595
190058247,189519866,186381,焼肉きんぐ 横浜青葉台店,,普段はご飯で腹一杯にするが、ここでは肉でいっぱいにできる。,fire firegoogle,5.0,POSITIVE,2025-02-02 13:30:07.328917
190058247,189519868,186381,焼肉きんぐ 横浜青葉台店,,最後にご飯とデザートを山ほど。,fire firegoogle,5.0,POSITIVE,2025-02-02 13:30:07.328917
190058247,189519871,186381,焼肉きんぐ 横浜青葉台店,,うちは、山ほど頼んで最後にかき込みます。,fire firegoogle,5.0,POSITIVE,2025-02-02 13:30:07.328917
190058247,189519873,186381,焼肉きんぐ 横浜青葉台店,,最後に冷麺が来たのは笑った。,fire firegoogle,5.0,POSITIVE,2025-02-02 13:30:07.328917
190058247,189519874,186381,焼肉きんぐ 横浜青葉台店,,さっぱり口直ししました。,fire firegoogle,5.0,POSITIVE,2025-02-02 13:30:07.328917
190058247,189519875,186381,焼肉きんぐ 横浜青葉台店,,ご馳走様でした。また来ます。,fire firegoogle,5.0,POSITIVE,2025-02-02 13:30:07.328917
190058820,189519822,269218,焼肉きんぐ 東久留米店,,お肉が美味しく頂きました,ピカチュウ,5.0,POSITIVE,2025-02-02 13:02:37.619435
190058822,189519815,269218,焼肉きんぐ 東久留米店,,美味しいです,みうみう,5.0,POSITIVE,2025-02-02 12:59:42.461363
190058240,189519782,186338,焼肉きんぐ 会津若松店,,若い店員さんが明るく一生懸命でとても良かった！,Kotaro Noda,5.0,POSITIVE,2025-02-02 12:56:47.040921
190058225,189519835,186264,焼肉きんぐ 八幡西店,,前日予約していたので、入店後スムーズに席に案内してくれました💡,830,3.0,POSITIVE,2025-02-02 12:12:26.941287
190058225,189519836,186264,焼肉きんぐ 八幡西店,,雰囲気はとても賑やかです☺️,830,3.0,POSITIVE,2025-02-02 12:12:26.941287
190058225,189519837,186264,焼肉きんぐ 八幡西店,,個室ではありませんが、天井も高くかなり解放感があります⤴️,830,3.0,POSITIVE,2025-02-02 12:12:26.941287
190058225,189519838,186264,焼肉きんぐ 八幡西店,,スタッフが丁寧な説明をしてくれ店オススメのキングコースを注文🎵,830,3.0,POSITIVE,2025-02-02 12:12:26.941287
190058225,189519840,186264,焼肉きんぐ 八幡西店,,五大名物や北海道フェアメニュー等有り食べごたえはかなりあります❤️,830,3.0,POSITIVE,2025-02-02 12:12:26.941287
190058225,189519841,186264,焼肉きんぐ 八幡西店,,家族で『よっしゃ！今日は食うぞーーー‼️』ってときにオススメです（笑）。,830,3.0,POSITIVE,2025-02-02 12:12:26.941287
190058225,189519842,186264,焼肉きんぐ 八幡西店,,コース（飲み物別）の金額はそこそこしましたが…色々食べたい子供達は満足出来る内容でした👍,830,3.0,POSITIVE,2025-02-02 12:12:26.941287
190058225,189519843,186264,焼肉きんぐ 八幡西店,,接客も網替えもスムーズで良かったです。,830,3.0,POSITIVE,2025-02-02 12:12:26.941287
190058225,189519844,186264,焼肉きんぐ 八幡西店,,※裏名物タンハンバーグと石焼紅ズワイガニとシミチョコビスのスロッピーは美味かった👏,830,3.0,POSITIVE,2025-02-02 12:12:26.941287
190058225,189519845,186264,焼肉きんぐ 八幡西店,,フェア次第で又、来たいと思います。,830,3.0,POSITIVE,2025-02-02 12:12:26.941287
190058201,189519699,186171,焼肉きんぐ 甲府昭和店,,大好きな焼き肉。,Vitor Kenji,5.0,POSITIVE,2025-02-02 11:20:50.733401
190058233,189519789,186305,焼肉きんぐ 船橋宮本店,,元気な挨拶と声かけで活気が溢れる店内でした。,megumi :D,5.0,POSITIVE,2025-02-02 10:22:43.190554
190058233,189519790,186305,焼肉きんぐ 船橋宮本店,,スタッフ皆さん若い方たちでしたがそれを感じさせない素晴らしい接客でした。,megumi :D,5.0,POSITIVE,2025-02-02 10:22:43.190554
190058233,189519791,186305,焼肉きんぐ 船橋宮本店,,丁寧ながらも全く無駄のない動きと気遣い&笑顔で気持ちのいい食事ができました。,megumi :D,5.0,POSITIVE,2025-02-02 10:22:43.190554
190058233,189519792,186305,焼肉きんぐ 船橋宮本店,,また行きたいなと思えるお店です。,megumi :D,5.0,POSITIVE,2025-02-02 10:22:43.190554
190058233,189519795,186305,焼肉きんぐ 船橋宮本店,,ごちそうさまでした。,megumi :D,5.0,POSITIVE,2025-02-02 10:22:43.190554
190058227,189519766,186273,焼肉きんぐ 野田つつみ野店,,店員さんの対応がとても良く、料理も美味しかったです。,。はな,5.0,POSITIVE,2025-02-02 09:39:49.427318
190058227,189519767,186273,焼肉きんぐ 野田つつみ野店,,若い男性の方の対応がものすごく良かったです。,。はな,5.0,POSITIVE,2025-02-02 09:39:49.427318
190058226,189519736,186260,焼肉きんぐ 三河安城店,,とても美味しかった,パゼラchannel,4.0,POSITIVE,2025-02-02 08:43:22.732852
190058258,189519876,186481,焼肉きんぐ 多治見店,,日曜日で、2000円食べ放題、ソフトドリンク飲み放題、ステキです。,クmi,5.0,POSITIVE,2025-02-02 05:57:44.179562
190058258,189519879,186481,焼肉きんぐ 多治見店,,満足です。,クmi,5.0,POSITIVE,2025-02-02 05:57:44.179562
190058198,189519662,186157,焼肉きんぐ 那覇新都心店,,とてもコストパフォーマンスがよかったです！,蔡佳辛,5.0,POSITIVE,2025-02-02 05:55:06.017464
190058198,189519663,186157,焼肉きんぐ 那覇新都心店,,超おいしい！,蔡佳辛,5.0,POSITIVE,2025-02-02 05:55:06.017464
190058241,189519799,186340,焼肉きんぐ 富里店,,スタッフさんの対応が凄く良かったです。,Eiji I,5.0,POSITIVE,2025-02-02 04:11:33.154803
190058241,189519800,186340,焼肉きんぐ 富里店,,他の店舗とはだいぶ違うクオリティでした。,Eiji I,5.0,POSITIVE,2025-02-02 04:11:33.154803
190058218,189519760,186245,焼肉きんぐ 綾瀬店,,市役所通りのバス停からほど近い場所にあり、目の前にはサミットもあります焼き肉きんぐ綾瀬店は全国の中でもハイレベルなスタッフや雰囲気です,きじとら調査員,5.0,POSITIVE,2025-02-02 03:34:31.155883
190058218,189519761,186245,焼肉きんぐ 綾瀬店,,頼んだものが来ないとか遅いなんてことはなく、スタッフ一丸となりもてなしてくれます。,きじとら調査員,5.0,POSITIVE,2025-02-02 03:34:31.155883
190058218,189519764,186245,焼肉きんぐ 綾瀬店,,それを維持するのはものすごく大変だと思いますが自分達、客側もスタッフ一同に敬意を払って来店するようにしてますし　ここにはその価値があります,きじとら調査員,5.0,POSITIVE,2025-02-02 03:34:31.155883
190058250,189519786,186398,焼肉きんぐ 倉敷沖店,,肉も味がしみしみでおいしったかです。,景山寛,4.0,POSITIVE,2025-02-02 02:55:51.793803
190058244,189519783,186373,焼肉きんぐ 福岡志免店,,学生バイトばかりにみえたけど、みんな頑張ってる。,No name,3.0,POSITIVE,2025-02-02 01:13:53.105485
190058243,189519802,186361,焼肉きんぐ 福岡清水店,,何度も利用させて頂いてますが毎回満足しております。,シゲりん,5.0,POSITIVE,2025-02-02 00:13:07.520102
190058222,189519778,186262,焼肉きんぐ 新鎌ヶ谷店,,料理の提供も早く美味しかった,ハギニイ,5.0,POSITIVE,2025-02-01 23:25:04.744041
190552986,191265155,186439,焼肉きんぐ 大田原店,,冬の北海道フェアのラム旨し＼(^o^)／,Taka!,4.0,POSITIVE,2025-02-01 22:54:45.561467
190552986,191265156,186439,焼肉きんぐ 大田原店,,金の肉切りバサミ、Get👍️,Taka!,4.0,POSITIVE,2025-02-01 22:54:45.561467
190058242,189519810,186344,焼肉きんぐ 鮎川店,,すごく美味しかったです。,キティ,5.0,POSITIVE,2025-02-01 22:36:55.273202
190058242,189519811,186344,焼肉きんぐ 鮎川店,,網も、変えてくれるし、よくお客さんを見てると思います。,キティ,5.0,POSITIVE,2025-02-01 22:36:55.273202
190058242,189519812,186344,焼肉きんぐ 鮎川店,,接客も良かったですよ。,キティ,5.0,POSITIVE,2025-02-01 22:36:55.273202
190058242,189519813,186344,焼肉きんぐ 鮎川店,,男性の店員さんが特に優しかったです。,キティ,5.0,POSITIVE,2025-02-01 22:36:55.273202
190058242,189519814,186344,焼肉きんぐ 鮎川店,,デザートも、大きすぎず、何個か食べれるので、いいと思います。,キティ,5.0,POSITIVE,2025-02-01 22:36:55.273202
190025140,189515767,186286,焼肉きんぐ 前橋店,,予約してから行ったので少しの待ち時間で済みました。,iah********さん,2.0,POSITIVE,2025-02-01 15:00:00
190515096,191264611,186293,焼肉きんぐ 三郷店,,北海道フェアのいももちやジンギスカンが美味しかったです。,Rettyユーザーさん,,POSITIVE,2025-02-01 15:00:00
190534307,191264689,186180,焼肉きんぐ 豊田浄水店,,安定のきんぐでした！,おにわさん,,POSITIVE,2025-02-01 15:00:00
190552960,191265121,186348,焼肉きんぐ 福島泉店,,美味しい焼肉でごはんをお腹いっぱい食べれる幸せ。,じゅん,5.0,POSITIVE,2025-02-01 14:12:45.187454
190552960,191265122,186348,焼肉きんぐ 福島泉店,,福島泉店は毎回､赤身が多くて大きいお肉なのでお気に入りのお店です。,じゅん,5.0,POSITIVE,2025-02-01 14:12:45.187454
190552960,191265123,186348,焼肉きんぐ 福島泉店,,店員さんたちはアイコンタクトに笑顔をプラスして接客してくれます。,じゅん,5.0,POSITIVE,2025-02-01 14:12:45.187454
190015632,189402028,186344,焼肉きんぐ 鮎川店,,肉以外に美味しそうなメニューがあって良かった,tyo bi,3.0,POSITIVE,2025-02-01 14:08:04.7607
190015585,189401981,186003,焼肉きんぐ 町田店,,予約をして行ったので順番が近くになったら連絡がありスムーズに入店できました。,Midori T,4.0,POSITIVE,2025-02-01 13:19:00.509898
190015585,189401982,186003,焼肉きんぐ 町田店,,国産牛は付いていないキングコースを頂きましたが、それでもお肉も柔らかく意外と美味しい。,Midori T,4.0,POSITIVE,2025-02-01 13:19:00.509898
190015585,189401983,186003,焼肉きんぐ 町田店,,壺漬けドラゴンハラミが気に入り4回位頼みました(笑),Midori T,4.0,POSITIVE,2025-02-01 13:19:00.509898
190015585,189401984,186003,焼肉きんぐ 町田店,,ひとつひとつは抑えめの量なのでいろんな物が沢山食べられます。,Midori T,4.0,POSITIVE,2025-02-01 13:19:00.509898
190015585,189401985,186003,焼肉きんぐ 町田店,,若い人にはほんと嬉しいんじゃないだろうかと思うくらい豊富ですね。,Midori T,4.0,POSITIVE,2025-02-01 13:19:00.509898
190015585,189401986,186003,焼肉きんぐ 町田店,,小学生は半額、幼児は無料と言うのも嬉しいですね。,Midori T,4.0,POSITIVE,2025-02-01 13:19:00.509898
190015585,189401989,186003,焼肉きんぐ 町田店,,それでも子供も満足できて、焼肉チェーン店として見れば悪くないなと思いました。,Midori T,4.0,POSITIVE,2025-02-01 13:19:00.509898
190015585,189401990,186003,焼肉きんぐ 町田店,,子連れでたまに行くなら良いかもね。,Midori T,4.0,POSITIVE,2025-02-01 13:19:00.509898
190015625,189401996,186287,焼肉きんぐ 青森観光通り店,,ほぼほぼ満点,N.M.N.L,4.0,POSITIVE,2025-02-01 13:04:29.822949
190015628,196793127,186310,焼肉きんぐ 秋田広面店,,タレの味も好みに合ってて美味しかった。,take nishi,4.0,POSITIVE,2025-02-01 10:28:20.074089
190015628,196793130,186310,焼肉きんぐ 秋田広面店,,意外にレモンたれが何にでもあってサッパリ食べれると、今回発見した！,take nishi,4.0,POSITIVE,2025-02-01 10:28:20.074089
190015628,196793135,186310,焼肉きんぐ 秋田広面店,,店員呼ぼうかと思ったらご飯来た！,take nishi,4.0,POSITIVE,2025-02-01 10:28:20.074089
190015628,196793141,186310,焼肉きんぐ 秋田広面店,,ごちそうさまでした。,take nishi,4.0,POSITIVE,2025-02-01 10:28:20.074089
190015621,189402003,186264,焼肉きんぐ 八幡西店,,とにかくお腹いっぱいたべられます！,Ryuji Miyamoto,5.0,POSITIVE,2025-02-01 09:29:01.929351
190015627,189401997,186303,焼肉きんぐ 調布店,,美味しく頂きました。,ゆきだるま,5.0,POSITIVE,2025-02-01 09:17:43.538704
190552859,191265076,186240,焼肉きんぐ 富士店,,2025/2/1キングコース北海道フェア美味しかった、ラム最高です。,Takashi Hasegawa,5.0,POSITIVE,2025-02-01 09:11:35.506293
190017910,189515638,893222,焼肉きんぐ 池田店,,お肉の味は色々あったのでおいしかったです！,えな,1.0,POSITIVE,2025-02-01 06:14:53.0162
190015622,189402006,186269,焼肉きんぐ 郡山朝日店,,お肉は分厚いものは分厚くしゃぶしゃぶ肉のような薄切りもあるのでメニューで困ることは無いと思います,八幡寺羽衣,5.0,POSITIVE,2025-02-01 01:56:34.927872
190015622,189402007,186269,焼肉きんぐ 郡山朝日店,,サイドメニューも種類が豊富で味も本当に満足がいくと思います,八幡寺羽衣,5.0,POSITIVE,2025-02-01 01:56:34.927872
190015634,189402072,186353,焼肉きんぐ 浅草ROX店,,とてもおいしいローストポークの食べ放題のお店です。,蘇悠婷,5.0,POSITIVE,2025-02-01 00:03:24.986362
190015634,189402073,186353,焼肉きんぐ 浅草ROX店,,スタッフはとてもフレンドリーで、サービスは非常に高く、5日間の旅行中に2回食べました。,蘇悠婷,5.0,POSITIVE,2025-02-01 00:03:24.986362
190015634,189402074,186353,焼肉きんぐ 浅草ROX店,,特にサイドメニューの牛タンとカニ肉の石鍋がとても美味しいのでおすすめです。,蘇悠婷,5.0,POSITIVE,2025-02-01 00:03:24.986362
190015634,189402075,186353,焼肉きんぐ 浅草ROX店,,飲み放題のドリンクも追加できますし、食べ物もタブレットで注文できるので、とても繁盛しているので食べたい人は早めに並んでみてください。,蘇悠婷,5.0,POSITIVE,2025-02-01 00:03:24.986362
189975974,189354473,186497,焼肉きんぐ つきみ野店,,食べ放題にすると満足出来る,イシュハリオト,4.0,POSITIVE,2025-01-31 19:45:12.406647
189975974,189354474,186497,焼肉きんぐ つきみ野店,,ランチ食べ放題と飲み放題が安い,イシュハリオト,4.0,POSITIVE,2025-01-31 19:45:12.406647
189975061,189354425,186169,焼肉きんぐ 新座ひばりが丘店,,駅からまだ歩ける距離なのに、ほどほどに混みすぎなくて予約が取れる店。,スヴェ,5.0,POSITIVE,2025-01-31 17:34:54.98938
189975061,189354427,186169,焼肉きんぐ 新座ひばりが丘店,,料理の味付けも他のきんぐよりもなんか美味しかった。,スヴェ,5.0,POSITIVE,2025-01-31 17:34:54.98938
190129017,189590841,186489,焼肉きんぐ 狛江店,,網の交換のタイミングが予想より早くて、こちらが焦るくらいキレイな網で食べ続けられました。,Kenichi Fukui,4.0,POSITIVE,2025-01-31 16:51:22.848603
190129017,189590842,186489,焼肉きんぐ 狛江店,,コロナウイルスの影響もありましたが、平日でもランチ営業も開始したのがいいです。,Kenichi Fukui,4.0,POSITIVE,2025-01-31 16:51:22.848603
190129017,189590844,186489,焼肉きんぐ 狛江店,,オーダからお肉が出てくるまでの時間がめちゃくちゃ早い。,Kenichi Fukui,4.0,POSITIVE,2025-01-31 16:51:22.848603
190129017,189590845,186489,焼肉きんぐ 狛江店,,サラダを含めた野菜と飲み物が出てくるのは、ちょっと残念ですが、それでも十分満足できると思います。,Kenichi Fukui,4.0,POSITIVE,2025-01-31 16:51:22.848603
189984103,189397192,186148,焼肉きんぐ 上島店,涙のバースデー,気を取り直し、今回はきんぐコースにして、前回美味しかったきんぐカルビを集中攻撃！,くりたく,3.5,POSITIVE,2025-01-31 15:00:00
189984103,189397193,186148,焼肉きんぐ 上島店,涙のバースデー,きんぐカルビ最高！,くりたく,3.5,POSITIVE,2025-01-31 15:00:00
189984103,189397194,186148,焼肉きんぐ 上島店,涙のバースデー,ご飯が美味い！,くりたく,3.5,POSITIVE,2025-01-31 15:00:00
189984103,189397195,186148,焼肉きんぐ 上島店,涙のバースデー,頼んだ物が来なかったりと、少々問題がありましたが、涙が出るほど超満腹で大満足！,くりたく,3.5,POSITIVE,2025-01-31 15:00:00
189984103,189397197,186148,焼肉きんぐ 上島店,涙のバースデー,バースデー10%割もあり、楽しいランチでした！,くりたく,3.5,POSITIVE,2025-01-31 15:00:00
189984103,189397198,186148,焼肉きんぐ 上島店,涙のバースデー,ご馳走様でした！,くりたく,3.5,POSITIVE,2025-01-31 15:00:00
189990379,189397934,186145,焼肉きんぐ 小田原酒匂店,,店内綺麗で広くて、食べ放題の種類、メニューも豊富でした。,らむめろ0708,4.0,POSITIVE,2025-01-31 15:00:00
189990379,189397936,186145,焼肉きんぐ 小田原酒匂店,,子連れでも優しいお店です。,らむめろ0708,4.0,POSITIVE,2025-01-31 15:00:00
189990379,189397937,186145,焼肉きんぐ 小田原酒匂店,,お肉も美味しかったです。,らむめろ0708,4.0,POSITIVE,2025-01-31 15:00:00
189990380,189397943,186293,焼肉きんぐ 三郷店,食べ放題,食べ放題の焼肉安かろう悪かろうと思い近づかなかったがきんぐカルビは肉肉しくてなかなかうまい,スナック・ゴン,3.2,POSITIVE,2025-01-31 15:00:00
189990380,189397945,186293,焼肉きんぐ 三郷店,食べ放題,すき焼き風に食べる薄切りもよいこの2種を食べ続けるのが正解といえる,スナック・ゴン,3.2,POSITIVE,2025-01-31 15:00:00
189990380,189397947,186293,焼肉きんぐ 三郷店,食べ放題,一番うまいサイドメニューは間違いなく麻婆豆腐ですお試しください,スナック・ゴン,3.2,POSITIVE,2025-01-31 15:00:00
190047058,189519371,401408,焼肉きんぐ 大阪三津屋店,焼肉きんぐ〜北海道フェア〜,石焼カニ飯が1番HITでした〜(^^),小枝0208,,POSITIVE,2025-01-31 15:00:00
190099609,189587651,186264,焼肉きんぐ 八幡西店,きんぐコース,5年前も開催してた北海道フェアのメニューでは、旭川ホルモン（塩ダレに漬け込んだ豚ホルモンに一味唐辛子）が、弾力のある食感で美味しかったです。,atrium,3.5,POSITIVE,2025-01-31 15:00:00
190099609,189587654,186264,焼肉きんぐ 八幡西店,きんぐコース,酢をかけて食べると、さっぱりとした口直しになりました。,atrium,3.5,POSITIVE,2025-01-31 15:00:00
190099609,189587657,186264,焼肉きんぐ 八幡西店,きんぐコース,ごちそうさまでした。,atrium,3.5,POSITIVE,2025-01-31 15:00:00
190099609,189587658,186264,焼肉きんぐ 八幡西店,きんぐコース,接客はアルバイトの若者中心と思われますが、積極的に空き皿を下げたり、網の交換を提案して下さったり、好感を抱きました。,atrium,3.5,POSITIVE,2025-01-31 15:00:00
190102764,189589275,186105,焼肉きんぐ 北葛西店,,息子が大好きな焼肉食べ放題今日は北葛西店にお邪魔しました。,mama818,2.5,POSITIVE,2025-01-31 15:00:00
190102764,189589276,186105,焼肉きんぐ 北葛西店,,もちろんオーダーはきんぐコース！,mama818,2.5,POSITIVE,2025-01-31 15:00:00
190102764,189589278,186105,焼肉きんぐ 北葛西店,,どの店舗で食べても同じなので安心お肉が食べられない私にも海鮮などたくさんのメニューがあります。,mama818,2.5,POSITIVE,2025-01-31 15:00:00
190102764,189589281,186105,焼肉きんぐ 北葛西店,,中学生料金ができると息子が喜んで通いそう(笑),mama818,2.5,POSITIVE,2025-01-31 15:00:00
190102764,189589282,186105,焼肉きんぐ 北葛西店,,ご馳走様でした！,mama818,2.5,POSITIVE,2025-01-31 15:00:00
190525276,191264631,186379,焼肉きんぐ 久留米上津店,,デザートもたんまり食えました,窓際わんぴん,3.5,POSITIVE,2025-01-31 15:00:00
190525276,191264632,186379,焼肉きんぐ 久留米上津店,,サンクス,窓際わんぴん,3.5,POSITIVE,2025-01-31 15:00:00
191314378,192149026,186381,焼肉きんぐ 横浜青葉台店,,幼児無料ありがとうございます✨️,まいかんとりー,3.5,POSITIVE,2025-01-31 15:00:00
191314378,192149028,186381,焼肉きんぐ 横浜青葉台店,,たっくさん食べたのでとても得した気分です！,まいかんとりー,3.5,POSITIVE,2025-01-31 15:00:00
191314378,192149029,186381,焼肉きんぐ 横浜青葉台店,,冷麺が美味しいです。,まいかんとりー,3.5,POSITIVE,2025-01-31 15:00:00
191314378,192149031,186381,焼肉きんぐ 横浜青葉台店,,エビ好きなコミュニティなので爆食いしました！,まいかんとりー,3.5,POSITIVE,2025-01-31 15:00:00
191317470,192149000,186200,焼肉きんぐ 東苗穂店,,いつも美味しく利用させていただいてます。,m*a*i,3.5,POSITIVE,2025-01-31 15:00:00
191317470,192149001,186200,焼肉きんぐ 東苗穂店,,食べ放題のなかでは断トツでお肉が美味しいと思います。,m*a*i,3.5,POSITIVE,2025-01-31 15:00:00
191317470,192149002,186200,焼肉きんぐ 東苗穂店,,幼児が無料なのに、子供メニューも充実してて、子持ちの強い見方です。,m*a*i,3.5,POSITIVE,2025-01-31 15:00:00
191317470,192149003,186200,焼肉きんぐ 東苗穂店,,ちょうど北海道フェアでラム肉食べれてとてもよかったです！,m*a*i,3.5,POSITIVE,2025-01-31 15:00:00
191320101,192149020,186496,焼肉きんぐ 川口芝店,,キングカルビ美味しかった。,ミモヒ,3.5,POSITIVE,2025-01-31 15:00:00
191320101,192149021,186496,焼肉きんぐ 川口芝店,,私は北海道フェアのかに飯一択です。,ミモヒ,3.5,POSITIVE,2025-01-31 15:00:00
191320101,192149022,186496,焼肉きんぐ 川口芝店,,いろんなフェアやりますが、北海道フェアが1番好きです。,ミモヒ,3.5,POSITIVE,2025-01-31 15:00:00
191320118,192149058,186371,焼肉きんぐ 津島店,,お肉はキングコースのほうがもちろん美味しいし、サイドメニューも少ないけどドリンクバー付きでこの値段なら許容範囲。,kimin481,3.5,POSITIVE,2025-01-31 15:00:00
191320118,192149061,186371,焼肉きんぐ 津島店,,子供達と行くならランチコースはちょうど良い。,kimin481,3.5,POSITIVE,2025-01-31 15:00:00
191320118,192149063,186371,焼肉きんぐ 津島店,,友達と行くならやはりキングコースがいいな。,kimin481,3.5,POSITIVE,2025-01-31 15:00:00
192495016,193539663,893222,焼肉きんぐ 池田店,,お肉はカルビが食べやすかったです。,るんやし,3.3,POSITIVE,2025-01-31 15:00:00
192495016,193539665,893222,焼肉きんぐ 池田店,,きんぐカルビは男性子供にはジューシーで好評でした。,るんやし,3.3,POSITIVE,2025-01-31 15:00:00
192495016,193539666,893222,焼肉きんぐ 池田店,,野菜が高騰しているのでサラダやキムチも食べ放題で嬉しかった。,るんやし,3.3,POSITIVE,2025-01-31 15:00:00
192799993,194717698,1350106,焼肉きんぐ 中目黒店,"焼肉キング食べ放題飲み放題付き5,500円",焼き物以外にも逸品料理もあり、サラダやサンチュ、石焼系のメニューもあるので、飽きずにいただけます。,みとらのランチ備忘録⭐︎,3.5,POSITIVE,2025-01-31 15:00:00
192799993,194717699,1350106,焼肉きんぐ 中目黒店,"焼肉キング食べ放題飲み放題付き5,500円",牛、豚、鶏肉に期間限定ラム肉もあり！,みとらのランチ備忘録⭐︎,3.5,POSITIVE,2025-01-31 15:00:00
192799993,194717700,1350106,焼肉きんぐ 中目黒店,"焼肉キング食べ放題飲み放題付き5,500円",家族連れにはもってこいのボックス席でゆったりできます。,みとらのランチ備忘録⭐︎,3.5,POSITIVE,2025-01-31 15:00:00
192799993,194717701,1350106,焼肉きんぐ 中目黒店,"焼肉キング食べ放題飲み放題付き5,500円",大変美味しくいただきました。,みとらのランチ備忘録⭐︎,3.5,POSITIVE,2025-01-31 15:00:00
192799993,194717702,1350106,焼肉きんぐ 中目黒店,"焼肉キング食べ放題飲み放題付き5,500円",ごちそうさまでした♪,みとらのランチ備忘録⭐︎,3.5,POSITIVE,2025-01-31 15:00:00
193438279,195286883,186481,焼肉きんぐ 多治見店,,あと辛口やほりにしのメニューもありなかなかの品数で美味しくいただきました。,kinto944,5.0,POSITIVE,2025-01-31 15:00:00
193438823,195286921,186421,焼肉きんぐ つくば店,黒毛和牛焼き肉食べ放題,肉厚でとてもおいしかったです。,Pao1957,3.5,POSITIVE,2025-01-31 15:00:00
193438823,195286927,186421,焼肉きんぐ つくば店,黒毛和牛焼き肉食べ放題,個人的に薄めの黒毛和牛（カルビかな？）がおいしかったです。,Pao1957,3.5,POSITIVE,2025-01-31 15:00:00
193438823,195286931,186421,焼肉きんぐ つくば店,黒毛和牛焼き肉食べ放題,接客もとても丁寧でした。,Pao1957,3.5,POSITIVE,2025-01-31 15:00:00
193445354,195287609,869027,焼肉きんぐ 綱島樽町店,金曜日に効率の良い食べ,わるくない。,j1mmy,3.2,POSITIVE,2025-01-31 15:00:00
193445355,195287537,869027,焼肉きんぐ 綱島樽町店,,今回でめでたく警部に昇進しました。,shunj141,3.5,POSITIVE,2025-01-31 15:00:00
193445355,195287539,869027,焼肉きんぐ 綱島樽町店,,実職の方では昇進しないで焼肉キングでの昇進が生き甲斐です。,shunj141,3.5,POSITIVE,2025-01-31 15:00:00
193445355,195287540,869027,焼肉きんぐ 綱島樽町店,,単身赴任同士の先輩と切磋琢磨し昇進を競っています。,shunj141,3.5,POSITIVE,2025-01-31 15:00:00
193445355,195287542,869027,焼肉きんぐ 綱島樽町店,,確か警部補に昇進したタイミングにトングがプレゼントされました。,shunj141,3.5,POSITIVE,2025-01-31 15:00:00
193445355,195287545,869027,焼肉きんぐ 綱島樽町店,,いつもいいねしてくださる皆さま、有難うございます。,shunj141,3.5,POSITIVE,2025-01-31 15:00:00
193446391,195287533,1350106,焼肉きんぐ 中目黒店,,Googleの方の口コミを見て心配していましたか、他のきんぐさんと変わりなく安心して楽しめました。,まるこもちこ,3.5,POSITIVE,2025-01-31 15:00:00
193446391,195287535,1350106,焼肉きんぐ 中目黒店,,某店舗はバイトの人数が多すぎて私語も多くほぼ大学のサークル状態なのですが、こちらは落ち着いていてロボットが運んでくれることもありストレスなしで過ごせました。,まるこもちこ,3.5,POSITIVE,2025-01-31 15:00:00
193570115,195723820,186285,焼肉きんぐ 川中島店,,ここは、東和田店のレーンとロボットでの配膳とは違い、人とロボットが運んで来る店舗、それでも早く提供してくれていたからストレはなし。,wata-695,4.0,POSITIVE,2025-01-31 15:00:00
193570115,195723821,186285,焼肉きんぐ 川中島店,,お肉はフランチャイズなので、五代名物、裏名物は変わらぬ味。,wata-695,4.0,POSITIVE,2025-01-31 15:00:00
193570115,195723826,186285,焼肉きんぐ 川中島店,,なので、星2つ減したいとこだけど、休日でもランチ時はソフトドリンクバーが無料だったため、星一つプラス（笑）。,wata-695,4.0,POSITIVE,2025-01-31 15:00:00
193571553,195644361,186305,焼肉きんぐ 船橋宮本店,家族でキングコース昼だからドリンク無料,楽しく食べた。,薬池,3.5,POSITIVE,2025-01-31 15:00:00
193571553,195644362,186305,焼肉きんぐ 船橋宮本店,家族でキングコース昼だからドリンク無料,美味しかった。,薬池,3.5,POSITIVE,2025-01-31 15:00:00
193571752,195637976,186327,焼肉きんぐ 松戸主水店,,久しぶりの焼肉ランチです♪,kame-720,3.0,POSITIVE,2025-01-31 15:00:00
193571752,195637979,186327,焼肉きんぐ 松戸主水店,,終盤に食べると冷凍の味がしっかりとしますからとりあえずお腹いっぱい食べて満足しました。,kame-720,3.0,POSITIVE,2025-01-31 15:00:00
193571752,195637980,186327,焼肉きんぐ 松戸主水店,,ご馳走さまでした♪,kame-720,3.0,POSITIVE,2025-01-31 15:00:00
193688975,196793520,894374,焼肉きんぐ 仙台一番町店,,北海道イベントのラム肉は美味しかった。,kmrui,4.5,POSITIVE,2025-01-31 15:00:00
193688975,196793521,894374,焼肉きんぐ 仙台一番町店,,また利用したいと思う。,kmrui,4.5,POSITIVE,2025-01-31 15:00:00
193689634,196793594,1350106,焼肉きんぐ 中目黒店,,初めて行きましたがサイドメニューも多くって楽しかったです,療養中,2.8,POSITIVE,2025-01-31 15:00:00
193689634,196793597,1350106,焼肉きんぐ 中目黒店,,柔らかそうなお肉をオーダーして食べてきました,療養中,2.8,POSITIVE,2025-01-31 15:00:00
